Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,HomeScore,AwayScore,HomeXg,AwayXg,SimulatedHomeProbability,SimulatedDrawProbability,SimulatedAwayProbability,538HomeProbability,538DrawProbability,538AwayProbability,ProbabilityOfGame,DatabaseGameId,FinalResult,HomeTeamAveragePoints,HomeTeamAvgPointsLast5,AwayTeamAveragePoints,AwayTeamAveragePointsLast5,AwayTeamPointsAgainstOpponentLast2Seasons,HomeTeamAverageGoals,AwayTeamAverageGoals,HomeTeamAvgXgFor,AwayTeamAvgXgFor,HomeTeamAvgXgAgainst,AwayTeamAvgXgAgainst,HomeTeamFormXgFor,AwayTeamFormXgFor
3.1,4,2,2,1,1.8362,1.81533,0.395392109941664,0.217610664765912,0.386996151392364,0.3103,0.2547,0.435,1,8631,0,0.5625,1,1.125,0.2,1.25,1.125,1.625,1.0685695,1.673624375,1.784674375,1.400023375,-0.418425860426262,0.231230490371929
2.6,3.6,2.55,2,0,2.05715,0.838626,0.656480743899287,0.200483401160025,0.143034037499569,0.3484,0.256,0.3956,1,8632,0,1.76470588235294,1.6,2.05882352941176,2,1.8,1.70588235294118,1.94117647058824,1.21957476470588,2.11134229411765,1.28756276470588,1.360837,-0.148183291423983,0.139212346016158
2.3,3.8,2.8,1,2,1.00395,1.83811,0.203778537707576,0.226973755894083,0.569247130769278,0.4793,0.2332,0.2876,1,8633,2,1.58823529411765,1.4,1.05882352941176,0.2,2.2,1.47058823529412,1.58823529411765,1.33619758823529,1.68196,1.53785023529412,1.42568082352941,-0.03101118852111,0.181086774028947
2.62,3.5,2.6,0,1,1.0094,0.669177,0.427164259825303,0.33564011494953,0.237195624292622,0.4045,0.2516,0.3439,1,8634,2,0.882352941176471,0.8,0.823529411764706,0.6,1,1.05882352941176,1.35294117647059,1.00603594117647,1.01158605882353,2.08543105882353,1.85190976470588,-0.600174184097564,-0.778219634023514
2.15,3.7,3.1,1,2,1.62715,2.11329,0.299537304269672,0.209025344560917,0.491434804557007,0.4759,0.2417,0.2824,1,8635,2,1.05882352941176,1.2,1.52941176470588,0.8,1.2,1.47058823529412,1.58823529411765,1.33839494117647,1.15692882352941,1.77940123529412,1.95956905882353,0.119883088954086,-0.061019766049176
5.5,4.75,1.5,3,5,1.80963,3.75099,0.143987753874856,0.126540554240012,0.728941787545207,0.2151,0.2178,0.5671,1,8636,2,1.35294117647059,2,1.76470588235294,2,2,1.64705882352941,2.41176470588235,1.27868923529412,1.87096852941176,1.60384876470588,1.41082641176471,-0.252455126739506,0.449001023742758
3.1,3.4,2.25,3,1,1.52546,1.73137,0.341079399975383,0.230703053932799,0.428217155377397,0.3669,0.2947,0.3383,1,8637,0,1,2,1.41176470588235,0.8,2,1.11764705882353,1.05882352941176,1.18452252941176,1.38912717647059,1.36042752941176,0.919541294117647,-0.210718783378767,0.212435532118971
1.25,6.5,10,3,1,1.34573,1.02267,0.441331985589947,0.274205306058795,0.284462685898675,0.8222,0.1302,0.0476,1,8638,0,2.17647058823529,2.6,1.17647058823529,0.8,0,2.82352941176471,1.17647058823529,2.39262035294118,1.11643005882353,1.19133052941176,1.49983735294118,1.38839230344015,-0.087670133803307
10,6.5,1.25,0,4,0.82925,2.20678,0.127109265234671,0.185294488893136,0.68759256325926,0.0855,0.1379,0.7766,1,8639,2,1.11764705882353,1.6,1.94117647058824,1.8,1.2,1.29411764705882,2.70588235294118,1.17750164705882,2.68032235294118,1.28073723529412,1.05380370588235,-0.45138327423788,1.69066767815775
4.75,4.5,1.61,1,4,1.3828,2.17277,0.240116032697858,0.204938521429295,0.554942264755886,0.21,0.2421,0.5479,1,8640,2,0.705882352941176,1.4,1.64705882352941,1.8,3,1.17647058823529,1.35294117647059,1.11372423529412,1.76568423529412,1.78647764705882,1.43653835294118,-0.204775239069696,0.223497959560933
1.28,6,8.5,5,1,3.14965,0.860519,0.818904378284613,0.112490100029152,0.068493665119468,0.724,0.1733,0.1027,1,8641,0,1.83333333333333,2,1.11111111111111,2.4,0,2.55555555555556,1.22222222222222,1.97541416666667,1.2034635,1.43298216666667,1.38103544444444,0.873536076630598,-0.006559411063487
1.57,4.5,5,3,1,2.997,0.889986,0.795447929739024,0.124497886907571,0.079983434780602,0.6121,0.2106,0.1774,1,8642,0,1.94444444444444,1.4,1,0.6,0.4,1.83333333333333,1.44444444444444,2.04063583333333,1.35443688888889,1.39952105555556,1.79795061111111,-0.007824931664352,0.006807552009682
1.72,3.75,4.75,1,2,1.14053,1.71603,0.253099774887122,0.238513264487183,0.508386675399946,0.5253,0.2674,0.2073,1,8643,2,1.33333333333333,0.8,1.05555555555556,1.6,0.6,1.05555555555556,1.22222222222222,1.40814066666667,1.15815433333333,0.953203444444444,1.33218405555556,0.252062266736287,-0.394675882148999
4.33333333333333,4.5,1.65,2,0,1.30274,1.42745,0.343453852872114,0.255935295646973,0.400610796156606,0.2259,0.2166,0.5575,1,8644,0,1.16666666666667,0.8,2.22222222222222,2.6,1.6,1.61111111111111,2.83333333333333,1.690635,2.33445977777778,1.40225133333333,1.1819605,0.210880021698181,1.00276738934482
1.65,4.33333333333333,4.33333333333333,0,2,1.99439,1.03829,0.595413620253391,0.21317630888837,0.191408742769746,0.5261,0.2453,0.2287,1,8645,2,1.61111111111111,1.4,0.666666666666667,1.4,0,1.61111111111111,1.16666666666667,1.21006,1.12867288888889,1.94110133333333,1.80793833333333,0.037707366639588,-0.167016017537566
2.15,3.6,3.3,2,0,1.19907,2.47924,0.167859592832248,0.178499027163979,0.653629753468516,0.4634,0.2606,0.2761,1,8646,0,1.11111111111111,0.8,1.27777777777778,1.8,1,1.16666666666667,1.72222222222222,1.11122116666667,1.30818594444444,1.49127583333333,1.72313438888889,-0.107917732705421,-0.089640447995806
1.14,8,15,5,0,3.90217,0.401432,0.941704939988635,0.044588462069354,0.012964065758646,0.8683,0.0929,0.0388,1,8647,0,2,2.4,1.83333333333333,1.6,0,2.77777777777778,1.72222222222222,2.65401444444444,1.26610672222222,1.0413285,1.26262183333333,1.49951144979479,0.062940781432013
2.4,3.75,2.7,0,3,0.908592,1.16702,0.284453241482087,0.298227149245544,0.417319604428156,0.4158,0.2418,0.3423,1,8648,2,0.944444444444444,0.6,1.5,1.2,1.6,1.33333333333333,1.44444444444444,0.992563333333334,1.31773938888889,1.80510366666667,1.55453133333333,-0.937728240223518,-0.128691097273186
1.33,5.5,8,3,0,3.74351,0.710981,0.895584018713804,0.070380068250436,0.033515539475286,0.7013,0.1912,0.1075,1,8649,0,1.72222222222222,1.8,0.833333333333333,0.6,0,1.5,1,1.78830011111111,1.00622283333333,1.43355288888889,2.00675027777778,0.264196557905994,-0.660758079249644
2.8,3.4,2.45,0,0,0.417351,1.11364,0.138173288489871,0.329141831475354,0.532684877305692,0.4041,0.2676,0.3283,1,8650,1,1.15789473684211,2,1.73684210526316,1.6,2,1.26315789473684,1.63157894736842,1.18751621052632,1.22059752631579,1.322097,1.40154542105263,-0.10530027272286,-0.112768538925991
1.22,6.5,11,5,0,2.53605,0.560146,0.80238958861439,0.13621248694868,0.061383440813133,0.7517,0.1627,0.0856,1,8651,0,1.89473684210526,2,1.21052631578947,0.8,3,2.68421052631579,1.21052631578947,2.03721605263158,1.11584478947368,1.40285252631579,1.54327394736842,1.09730569636184,-0.211954396751288
3,4.2,2.05,2,1,2.58436,3.11718,0.329904726124305,0.167362355767898,0.502613815752837,0.3065,0.2445,0.4489,1,8652,0,1.57894736842105,1.8,1.78947368421053,1.8,1,1.52631578947368,1.57894736842105,1.30980678947368,1.89120589473684,1.52053452631579,1.39552278947368,-0.256039239621556,0.632337348985051
3.4,3.8,2,1,1,0.245794,1.34897,0.066064370899266,0.276021222042113,0.657914385112229,0.334,0.253,0.413,1,8653,1,0.789473684210526,0.6,1.26315789473684,1.2,3,0.947368421052632,1.63157894736842,0.990683789473684,1.67021947368421,2.09815868421053,1.40357757894737,-0.676211531659455,0.188354891273636
15,9,1.14,1,3,0.332903,2.03579,0.050195625867117,0.168629182979733,0.781173556243841,0.0693,0.1102,0.8205,1,8654,2,0.947368421052632,0.6,2.05263157894737,3,3,1.42105263157895,2.89473684210526,1.32999210526316,2.71970684210526,1.86105847368421,1.00764973684211,-0.122278099881627,1.78452062901276
2.15,3.8,3.1,2,1,1.21583,0.630423,0.503612407798559,0.304033932047782,0.192353653023451,0.4506,0.2473,0.3021,1,8655,0,1.21052631578947,1.2,0.894736842105263,0.6,2.4,1.63157894736842,1.26315789473684,1.36982036842105,0.988143789473684,1.69555205263158,1.77152031578947,0.179760705669812,-0.864781013500972
1.53,4.75,5.25,2,2,1.29026,0.973355,0.437579330971901,0.281729488554633,0.28069116627858,0.5971,0.2132,0.1897,1,8656,1,2.10526315789474,2,2,1.4,0.2,2.68421052631579,1.89473684210526,2.28672242105263,2.09097078947368,1.18831731578947,1.37270342105263,0.758375208675278,0.293893648473958
1.9,3.6,3.75,4,0,4.10075,0.502678,0.939647655885402,0.044089720545438,0.015135378875721,0.4874,0.2545,0.2581,1,8657,0,1.05263157894737,2.4,1.52631578947368,0.8,2,1.21052631578947,1.52631578947368,1.18541378947368,1.25134052631579,1.47412042105263,1.89358494736842,-0.148035349964282,0.074893441646358
3.6,4,1.9,2,4,1.20103,1.8251,0.250642025195498,0.229391556872856,0.519965877590195,0.3438,0.2765,0.3797,1,8658,2,0.789473684210526,1.4,1.26315789473684,0.8,1,1.21052631578947,1.05263157894737,1.12391589473684,1.39405589473684,1.81775157894737,0.993352210526316,-0.350964846486508,0.141133186163327
1.9,3.8,3.6,5,0,2.05219,1.00749,0.614848600502485,0.207129382776718,0.178020242381028,0.5348,0.237,0.2282,1,8659,0,1.25,1.4,1.3,1.2,2.4,1.6,1.65,1.654157,1.36212085,1.3456884,1.6422956,-0.046031002597405,-0.004102049695009
1.53,4.2,6,1,1,1.02897,0.697949,0.426248594605006,0.330365619828213,0.24338578441007,0.5757,0.2434,0.1808,1,8660,1,1.35,0.8,0.8,0.8,0.333333333333333,1.2,0.95,1.4156081,0.9534393,1.0037361,2.06069925,0.107686994885653,-0.796604543481433
2.15,3.4,3.3,0,2,1.24914,2.25796,0.202217322062668,0.196565213441166,0.601212826923584,0.4928,0.2629,0.2443,1,8661,2,0.85,0.6,1.15,0.6,0,1.25,1.15,0.97025775,1.08805985,1.7437358,1.59291275,-0.914868023283624,-0.369642429142413
1.95,3.6,3.6,1,3,0.811018,2.09297,0.134090158366562,0.195593944554697,0.670313733195341,0.4568,0.2555,0.2878,1,8662,2,1.15,1.6,0.9,0.6,2,1.2,1.4,1.14900795,1.28013765,1.31167415,1.86979505,-0.325023809805303,-0.260395259121747
2.62,3.6,2.5,1,0,1.48824,1.86364,0.309742202001225,0.224264819581568,0.465992253011568,0.3311,0.2413,0.4276,1,8663,0,1.45,0.8,1.65,2.4,1.4,1.45,1.55,1.2139074,1.37353445,2.0039432,1.6003668,-0.186690524028389,0.105179872915412
1.6,4.5,4.75,1,1,1.02675,0.561041,0.462004500540469,0.340162042784384,0.197833455558859,0.5786,0.2359,0.1855,1,8664,1,1.7,1.2,0.75,1.2,0,1.55,1.25,1.21524965,1.1277716,1.3523357,1.818119,-0.136690654194493,-0.21130418749646
3.6,4.5,1.8,4,3,1.10259,0.882241,0.404104689676919,0.30728449257761,0.28861081509324,0.4275,0.2382,0.3343,1,8665,0,1.7,1.8,1.95,2,2.6,1.55,2.8,1.9525046,2.06215775,1.45496465,1.3607172,0.873414380159841,1.07117328542927
1.4,5.5,5.75,0,0,1.0745,1.76051,0.230814221081831,0.234763614441742,0.534421794955212,0.6646,0.179,0.1564,1,8666,1,2.1,3,2.05,1.6,1,2.9,2.65,2.685511,2.2368993,0.9739124,1.1775692,1.38207335333851,0.548170551243301
1.36,5.25,7,4,0,1.77897,0.0254182,0.823552474732336,0.172097408062055,0.004349707466307,0.6553,0.1925,0.1522,1,8667,0,1.85714285714286,1.8,1.33333333333333,2,0.6,2.80952380952381,1.76190476190476,2.00597123809524,1.67311095238095,1.34842542857143,1.32958371428571,0.660199051571954,0.067950348051946
1.22,7,11,3,0,2.22403,0.206913,0.8415931133765,0.133330025881771,0.025072880569072,0.7824,0.1447,0.0729,1,8668,0,2,1.6,0.80952380952381,0.6,0.8,2.52380952380952,1.19047619047619,2.21421409523809,0.983537857142857,1.17266114285714,1.76822266666667,0.607777313432476,-0.772094204962718
2.37,3.5,2.87,2,3,2.12364,1.98154,0.425232481869022,0.203653808000655,0.371109962357341,0.4719,0.2535,0.2746,1,8669,2,1.57142857142857,1.8,1.33333333333333,0.8,1.2,1.47619047619048,1.19047619047619,1.39687280952381,1.39719676190476,1.59502742857143,0.989174809523809,0.043809104686559,-0.17716706633576
2.05,3.6,3.4,1,1,0.666175,1.11403,0.218873400485953,0.318930977454429,0.462195619311418,0.4959,0.2431,0.261,1,8670,1,1.23809523809524,0.6,1.52380952380952,1.4,1.6,1.57142857142857,1.42857142857143,1.34523366666667,1.22697085714286,1.66181438095238,1.9972620952381,-0.087626137271257,-0.168049593021292
2.4,3.5,2.9,1,2,0.920452,2.10688,0.15430744643653,0.199036549696961,0.646653690223727,0.4045,0.2722,0.3233,1,8671,2,0.761904761904762,1.4,1.0952380952381,1,3,1.23809523809524,1.19047619047619,1.10078442857143,1.13291319047619,1.78043476190476,1.34887871428571,-0.356301815622345,-0.508462119853977
3.1,3.5,2.25,2,3,2.02125,1.55179,0.487366524805463,0.214571308951444,0.298060548183819,0.2231,0.2489,0.528,1,8672,2,1.23809523809524,1.2,1.76190476190476,2.4,3,1.19047619047619,1.66666666666667,1.14376938095238,1.91203247619048,1.57654261904762,1.4276920952381,-0.14867577185681,0.590528985119881
3.8,4,1.83,1,4,0.804434,2.76945,0.081983063713708,0.135258097343768,0.782725132048136,0.2547,0.2465,0.4988,1,8673,2,0.80952380952381,1,1.95,1.6,2,0.952380952380952,1.9,0.941273095238095,2.03509,2.01156928571429,1.36858125,-0.673900182611075,0.1666796574081
8.5,6.5,1.28,1,4,2.03908,3.04216,0.248383743614572,0.166405984210806,0.585127343621897,0.0802,0.1368,0.783,1,8674,2,1.15,2.4,2.04761904761905,2.6,3,1.35,2.76190476190476,1.3311806,2.60879619047619,1.4255483,1.01136942857143,0.440764750684683,1.01078771500389
2.7,3.6,2.55,0,0,1.60342,1.11629,0.48661842545858,0.248359920438885,0.265021513028245,0.4204,0.2531,0.3265,1,8675,1,1,0.6,1.66666666666667,1.2,2.4,1.47619047619048,1.52380952380952,1.31884395238095,1.20627347619048,1.8193770952381,1.314655,2.75181586901763E-05,-0.30036024064587
1.05,13,34,3,2,3.2444,1.47195,0.720213022582341,0.139613645906312,0.140026739350495,0.9479,0.0428,0.0093,1,8676,0,2.09090909090909,2.6,0.727272727272727,0.8,0,2.81818181818182,1.22727272727273,2.62849454545455,1.0925875,1.05808354545455,1.79527318181818,1.16224371125291,-0.374333040288187
1.53,4.5,5.25,1,1,1.63837,1.98292,0.322908218621708,0.21560449175095,0.461485865034684,0.5923,0.2118,0.1959,1,8677,1,2,1.6,1.5,1.2,0.6,2,1.5,2.07005952380952,1.42990768181818,1.3417170952381,1.61259618181818,0.314479921627504,0.316473126133967
7,5.25,1.4,0,2,0.217074,1.3554,0.057821033974681,0.273215263403582,0.668963679523088,0.1914,0.2052,0.6035,1,8678,2,0.772727272727273,0.6,1.90909090909091,2.4,1.2,1.13636363636364,2.86363636363636,0.948236727272728,1.995653,1.78894118181818,1.28828873636364,-0.820507689436324,0.607495860107537
2.55,3.4,2.7,0,5,0.449209,2.89736,0.034783727288313,0.098276287077616,0.866888381542235,0.4186,0.269,0.3123,1,8679,2,1.18181818181818,1.4,1.0952380952381,1.8,0,1.22727272727273,1.33333333333333,1.17718440909091,1.3648900952381,1.32940477272727,1.50252980952381,-0.299735280366673,0.587501205870655
1.85,3.8,3.8,0,2,0.972649,0.873548,0.365174214280601,0.323244623722269,0.31158116120043,0.4816,0.2538,0.2645,1,8680,2,1.5,1.4,0.772727272727273,0.4,1.33333333333333,1.40909090909091,0.954545454545455,1.22183718181818,0.935053136363636,1.93675813636364,2.04601840909091,-0.262983290004064,-0.646461949458306
4.2,4,1.75,0,5,0.289302,3.12937,0.016481114493866,0.069840736947322,0.913572720031871,0.2089,0.2366,0.5545,1,8681,2,1.63636363636364,1.2,2.04545454545455,1.6,1.4,1.45454545454545,2.54545454545455,1.20218331818182,2.21466027272727,1.32778068181818,1.1287635,-0.401041954293926,0.56978481840769
1.5,4.5,6,2,0,1.16763,0.683426,0.474437791349061,0.309729106529422,0.215833097526264,0.72,0.1743,0.1057,1,8682,0,1.81818181818182,2.4,1.22727272727273,0.8,0.4,1.72727272727273,1.54545454545455,1.89565781818182,1.31436736363636,1.454672,1.63691509090909,0.436708584078006,-0.398491376762967
1.8,3.9,4.2,4,0,2.858,0.909603,0.77360674772004,0.13553247401455,0.090815395667542,0.5082,0.2477,0.2441,1,8683,0,1.40909090909091,1.4,1,0.8,0.6,1.27272727272727,1.40909090909091,1.42375781818182,1.33177922727273,1.04074140909091,1.78741859090909,-0.036247156894677,0.072211888619018
1.75,3.8,4.5,1,2,2.42046,1.03525,0.678970598485068,0.176392665689847,0.144627543320145,0.5443,0.2499,0.2058,1,8684,2,1.27272727272727,2,1.18181818181818,1.2,0,1.68181818181818,1.22727272727273,1.59821582727273,1.18365486363636,1.35001036363636,1.5754175,-0.279789046103897,0.036882647297869
2.1,3.5,3.4,3,3,1.45773,2.28161,0.240433967373724,0.198639095797716,0.560921753726016,0.4466,0.2685,0.2848,1,8685,1,0.869565217391304,1,1.1304347826087,1.4,1,1,1.17391304347826,0.932379,1.14553330434783,1.99935017391304,1.39757673913043,-0.750648996184639,-0.488131662655957
1.22,6.5,12,1,0,1.60042,0.833271,0.555239174626726,0.249958376615195,0.194802313077495,0.8229,0.1242,0.0529,1,8686,0,1.95652173913043,2.4,1.43478260869565,0.8,0.6,2.82608695652174,1.34782608695652,1.96781591304348,1.21100291304348,1.2417141826087,1.89053160869565,0.347236599626108,-0.465579819775776
7,6,1.33,0,6,0.554679,4.77962,0.010136624096562,0.029045454933065,0.956954863588828,0.0981,0.1346,0.7673,1,8687,2,1.47826086956522,1.4,2.1304347826087,2.6,1.8,1.47826086956522,2.82608695652174,1.45395169565217,2.65527304347826,1.6137167826087,1.07607773913043,0.397655570790951,1.23396448798514
1.72,4,4.2,2,0,0.894503,0.351719,0.474457549561666,0.38540372882947,0.140138721368143,0.5237,0.2344,0.242,1,8688,0,0.956521739130435,0.8,0.695652173913043,0.8,0,1.34782608695652,1.26086956521739,1.31342373913043,1.10908152173913,1.83396560869565,1.85827869565217,0.021374314191536,-0.177283166579777
4,4.2,1.75,2,3,1.10383,3.18339,0.095574826269393,0.125224652645367,0.77907722281358,0.2743,0.2454,0.4803,1,8689,2,1.17391304347826,0.8,1.95454545454545,1.6,2.2,1.47826086956522,1.95454545454545,1.28693513043478,2.05043727272727,1.61651139130435,1.37086268181818,-0.491680032572225,0.242303395766082
2.15,3.75,3.1,3,0,1.17896,0.592026,0.502919043556908,0.311319976447385,0.18576097489985,0.4979,0.258,0.2442,1,8690,0,1.18181818181818,1.8,1.56521739130435,0.6,1,1.5,1.39130434782609,1.43454781818182,1.16249282608696,1.45465159090909,1.40611065217391,0.832614711221173,-0.510646840720445
2.8,3.3,2.5,2,2,1.04208,1.95508,0.197128417575047,0.216805601190059,0.586064896893243,0.3636,0.2765,0.3599,1,8691,1,1.26086956521739,1.8,1.47826086956522,2,3,1.26086956521739,1.39130434782609,1.17720247826087,1.48611617391304,1.61215847826087,1.03503973913043,-0.05102810543569,0.240459984601719
1.5,4.75,5.75,1,1,0.934157,1.16579,0.2922904056697,0.296827954997633,0.410881634436719,0.5477,0.231,0.2214,1,8692,1,2.08695652173913,1.6,1.8695652173913,2.4,1,2.65217391304348,1.73913043478261,2.25443026086956,1.86400443478261,1.09226517391304,1.42113956521739,0.877735943351222,0.210210165331232
3.1,4,2.05,1,2,0.596262,2.68366,0.059190472918668,0.12667602552229,0.814108525855969,0.3419,0.2592,0.3989,1,8693,2,0.666666666666667,0.2,1.26086956521739,1.8,3,1.20833333333333,1.56521739130435,1.07752475,1.42343530434783,1.818121375,1.41714613043478,-0.503524027108746,0.567673370372402
1.75,4.33333333333333,3.8,4,0,2.60789,1.10478,0.695865843757499,0.164909856808268,0.139205324491458,0.6479,0.2076,0.1445,1,8694,0,1.83333333333333,2,1.21739130434783,1.4,1.2,1.70833333333333,1.65217391304348,1.83491216666667,1.63396557391304,1.400848625,1.33632513043478,0.176038830520163,0.001418840422077
3.5,3.6,2,0,0,0.597206,1.08959,0.200406492650904,0.326613887407202,0.472979617792473,0.2457,0.2478,0.5065,1,8695,1,1.45833333333333,2.2,2.04166666666667,1.8,1.6,1.41666666666667,2.58333333333333,1.50565633333333,2.199418875,1.03533308333333,1.09532870833333,0.266075368886072,0.536556316209069
2.2,3.6,3,2,2,0.896654,1.51105,0.223626223596609,0.260068889669963,0.516304812658495,0.4504,0.2629,0.2867,1,8696,1,1.125,1,0.739130434782609,0,1.4,1.25,1.08695652173913,1.19286983333333,0.916447043478261,1.400083125,1.77009156521739,-0.295533790470229,-0.883184451168152
2.37,3.4,3,3,1,1.62613,0.805309,0.56884684667967,0.246667584967577,0.184485407949192,0.4226,0.267,0.3104,1,8697,0,1.375,0.8,1.25,1.4,3,1.29166666666667,1.29166666666667,1.19526408333333,1.171572375,1.878443625,1.626446875,-0.451295660484005,-0.036511013859376
2.6,3.6,2.5,1,1,1.1061,0.801078,0.424942785864622,0.31224186394792,0.262815347584779,0.4278,0.2528,0.3194,1,8698,1,1.5,0.6,1.41666666666667,0.8,2,1.33333333333333,1.41666666666667,1.138723375,1.416482,1.39664604166667,1.74562941666667,-0.598641528267606,0.167891993310605
3.3,4,2,1,2,2.62205,1.20132,0.677889776869024,0.168120735781358,0.153969493469956,0.3613,0.2418,0.3969,1,8699,2,2,2.2,2,2.4,3,2,2.75,2.09969608695652,1.95250775,1.35925256521739,1.22469571666667,0.573447198998475,0.187899547545668
1.11,10,21,2,0,4.05804,1.0173,0.877701470670357,0.07462049810914,0.046645064596738,0.9346,0.0514,0.014,1,8700,0,2.16666666666667,2.6,1.125,0.8,0.4,2.95833333333333,1.5,2.7437875,1.27930575,1.05435279166667,1.681798,1.71694917033668,-0.435518194883714
1.9,3.8,3.6,1,1,0.974089,1.77792,0.204922966910605,0.232395422376809,0.562681202853364,0.522,0.2385,0.2394,1,8701,1,1.04166666666667,1.4,0.875,1.2,1,1.375,1.08333333333333,1.29596870833333,0.954268625,1.77220533333333,2.011111,-0.224913188269391,-0.547948431921088
1.85,3.9,3.9,2,1,1.32979,1.31698,0.372394031066175,0.261167359947675,0.366438573233062,0.5823,0.2256,0.1921,1,8702,0,1.91666666666667,1.6,1.33333333333333,2.4,1,1.95833333333333,1.58333333333333,2.12146083333333,1.47594466666667,1.35267204166667,1.382942625,0.77942397008219,0.642139684029301
1.55,4.33333333333333,5.75,4,0,1.45195,0.345513,0.654182722750955,0.259866874140709,0.085950354825877,0.7219,0.1833,0.0948,1,8703,0,2.04,2.4,1.48,0.6,1.6,2.72,1.32,1.92246024,1.13741844,1.280589888,1.37282332,0.101441519354903,-0.608863500367371
1.3,5.75,9,1,1,1.91915,0.334381,0.7602224082736,0.184037877720007,0.055738818209501,0.8122,0.1369,0.0509,1,8704,1,2,1.8,1.44,1.4,1.8,2.48,1.36,2.15502572,1.21249872,1.0754038,1.83551824,0.415981466323468,-0.338550964113004
2.2,3.6,3.2,0,3,2.79087,1.55073,0.635344633112806,0.169079957054692,0.195539051893255,0.5119,0.2367,0.2514,1,8705,2,1.4,0.4,1.12,1,0.6,1.4,1.28,1.39186584,1.1810212,1.72004824,1.4045218,-0.022973015433713,-0.44000973415702
2.15,3.6,3.3,0,0,1.04877,0.63998,0.44797283594775,0.331155958854861,0.220871203782283,0.487,0.2552,0.2577,1,8706,1,0.88,1.2,0.64,0.2,3,1.08,1.2,0.98721468,1.05827424,1.96963012,1.85274292,-0.409532657274149,-0.582864052940255
3.4,3.6,2.1,1,2,1.24058,1.37909,0.336684977942065,0.261997078873067,0.4013179064869,0.3404,0.2657,0.3939,1,8707,2,1.08,0.2,1.44,1.8,1.6,1.44,1.36,1.26882552,1.46931832,1.77684768,1.03750336,-0.335901844079452,0.075025849581221
2.8,3.6,2.37,1,3,0.898676,2.03457,0.157550090238241,0.205166610938246,0.637281673572599,0.3199,0.2534,0.4267,1,8708,2,1.16666666666667,0.8,1.96,2,1.4,1.58333333333333,1.96,1.611916175,2.089794,1.389307,1.35124436,-0.072953025933442,0.571279821311642
1.83,3.8,4.1,2,2,2.00242,1.97274,0.40189854256774,0.20768178624891,0.390417101817966,0.5401,0.2353,0.2246,1,8709,1,1.28,1.8,1.04,1.6,2.33333333333333,1.56,1.36,1.46958608,1.28309352,1.38081652,1.77243392,0.472681752605309,-0.427940391202044
13,8,1.18,0,2,0.548769,0.635561,0.261187950784549,0.422290904074772,0.316521145134679,0.0668,0.1219,0.8113,1,8710,2,1.2,1.4,2.2,2.6,3,1.28,2.92,1.15692184,2.7963576,1.6264342,1.05287068,-0.295666916644532,1.88177237775251
3.9,3.9,1.83,1,4,0.877237,2.8843,0.084878075162138,0.131572548792544,0.783499913200803,0.1859,0.2202,0.5939,1,8711,2,0.75,0.2,1.88,2.6,1.6,1.125,1.8,0.941222166666667,1.86583128,1.73369833333333,1.38900588,-0.634646619626114,0.449920340281426
2.3,3.4,3.1,4,0,2.51634,0.273771,0.861931217879252,0.111593284558866,0.026462070188947,0.4362,0.2679,0.2959,1,8712,0,1.19230769230769,1.6,1.15384615384615,0.8,3,1.34615384615385,1.23076923076923,1.19524076923077,1.13353134615385,1.45784288461538,1.58832369230769,-0.372336860617765,-0.347775607483399
3.1,3.9,2.05,1,1,0.964535,1.92541,0.183953074059232,0.217837969531614,0.598208029660807,0.3547,0.2518,0.3935,1,8713,1,0.653846153846154,0.2,1.34615384615385,0.4,3,1.15384615384615,1.34615384615385,1.042186,1.44567369230769,1.82182088461538,1.713536,-0.769560569705191,0.329357288424715
2.45,3.8,2.55,1,3,2.273,2.70896,0.334115822894887,0.180780164426582,0.485071751033194,0.3644,0.2473,0.3883,1,8714,2,2,2,1.92307692307692,2.6,1.2,2,1.88461538461538,2.08767,1.90500315384615,1.33383788461538,1.36932246153846,0.589775615983732,0.625090671877736
3.9,3.9,1.85,0,2,0.504702,1.03584,0.177302506104165,0.341773658319605,0.480923834346698,0.2735,0.2556,0.4709,1,8715,2,1.5,2.2,2.07692307692308,3,2.6,1.38461538461538,2.76923076923077,1.465848,1.90436369230769,1.045314,1.24462539230769,-0.043170032814085,0.095862809516177
2.05,3.75,3.2,0,1,0.722324,0.464168,0.373690694575092,0.416513352849676,0.209795952553411,0.4406,0.2614,0.298,1,8716,2,1.42307692307692,1,0.72,0.2,1.2,1.34615384615385,1.12,1.17872496153846,0.93866276,1.83873484615385,1.7797224,-0.439168923084753,-0.603927184719586
1.12,9,17,5,2,3.59062,1.03034,0.836478697751352,0.097513240678441,0.065646020146029,0.9009,0.0755,0.0236,1,8717,0,2.23076923076923,3,1.12,0.6,0.6,2.88461538461538,1.56,2.71325003846154,1.583386568,1.03348215384615,1.41511752,1.16361098331438,-0.167856859450082
1.95,3.6,3.8,0,3,0.707591,1.5047,0.17520716842458,0.260912129347114,0.563880631612514,0.4626,0.2692,0.2682,1,8718,2,1.42307692307692,0.4,1.03846153846154,0.2,0.4,1.26923076923077,1.42307692307692,1.10696053846154,1.26773915384615,1.37586665384615,1.76154930769231,-0.690416847275528,-0.201157223059589
